bytes_out,num_pkts_out,bytes_in,num_pkts_in,bytes_ration,num_pkts_ration,time,av_pkt_size_in,av_pkt_size_out,var_pkt_size_in,var_pkt_size_out,median_in,median_out,mindelay,avgdelay,maxdelay,is_doh
0.1325849061125429,0.1537073994473441,0.1351862143370222,0.1572683706070287,0.3395356745777034,0.6553503078715261,0.9993905555313712,0.1473554110858528,0.3122981941215341,0.0346032325607086,0.0845115544135332,0.2591642077725748,0.3122981941215355,0.0,0.2920572775025552,0.1387961647727272,1
0.098754049502513,0.1095333128645993,0.0973427582690509,0.1083466453674121,0.3282162979011181,0.6335084646818447,0.4985398610531691,0.1608359640544432,0.3784005611181699,0.0330606079914699,0.0904447815797792,0.2708770319293178,0.3784005611181709,0.0,0.2078720127059916,0.13876953125,1
0.9779458701065562,0.9797743322075532,0.9496262310220224,0.9792332268370608,0.3234260731121685,0.6402924663794229,0.99958936506307,0.1855864630424444,0.5421016339429376,0.0292386578489419,0.0939320221784277,0.2923819541022834,0.5421016339429365,0.0,0.0463600159239938,0.1388405539772727,1
0.0004313659704536,0.000460546515198,0.0009081450983479,0.0003194888178913,0.6530742485289668,0.4102564102564102,5.444444660493837e-05,0.8354243542435424,0.4237982726050231,0.8843048604432217,0.4239156998964249,0.8570054504648927,0.4237982726050231,0.0,0.0063188921981024,0.0091264204545454,1
0.0005603400383872,0.000614062020264,0.0009231789257336,0.0003594249201277,0.5192864683489574,0.3529411764705882,0.0012795238602985,0.7403444034440343,0.3886141981878788,0.8074152397876194,0.3192739967329834,0.7743935021908736,0.3886141981878785,0.0,0.1188025422948202,0.1477272727272727,1
0.0005603400383872,0.000614062020264,0.0009231789257336,0.0003594249201277,0.5192864683489574,0.3529411764705882,0.0012792063999685,0.7403444034440343,0.3886141981878788,0.8074152397876194,0.3192739967329834,0.7743935021908736,0.3886141981878785,0.0,0.1187730664128465,0.1477272727272727,1
0.2496646020648922,0.2677310408351243,0.2437732562480205,0.2678913738019169,0.3251808995141459,0.6409631646839615,0.8906273766121975,0.1648377109889166,0.4308549768505914,0.0310885338346767,0.0899876157035408,0.2743540226931612,0.4308549768505896,0.0,0.1510776877017131,0.2600319602272727,1
0.1241959272952264,0.1458397298127111,0.1261679563906889,0.1483226837060703,0.3382842428418158,0.651407524335701,0.9999271031717104,0.1442470595949901,0.2936747252271621,0.0348016618382885,0.0826220037565664,0.2564634599238294,0.2936747252271652,0.0,0.3088975782976206,0.1385120738636363,1
0.1210073048994895,0.1420785999385938,0.1225389433461681,0.1460463258785942,0.3372093960725603,0.6583850931677018,0.9993905555313712,0.1402253374461554,0.2938453368724183,0.0338485114479632,0.0831833818895073,0.2529691133309017,0.2938453368724205,0.0,0.3152345366493805,0.1385298295454545,1
0.0380007276577481,0.0439821922014123,0.0392882323607975,0.0461661341853035,0.3440792465351127,0.6718977041557685,0.3019097342027672,0.144381312325234,0.3146723512202938,0.0343433494879403,0.0847518937826618,0.256580107855525,0.3146723512202953,0.0,0.3044311937185335,0.1384854403409091,1
0.0023864559799741,0.0031086889775867,0.0026803530554215,0.003314696485623,0.3691812198842076,0.6747967479674797,0.0309777393245134,0.1296714533410394,0.1526829307608639,0.1171836992027842,0.1236978206074119,0.2437991787605698,0.1526829307608639,0.0,0.4384531826987957,0.1372691761363636,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.7777778483245182e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0020633117381559,0.00380859375,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7380953070672746e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.00212342702376,0.0037997159090909,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7261905446901012e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021088830030493,0.0037553267045454,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.3650794192491836e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.001584328656084,0.0028764204545454,1
0.2014405009073936,0.2086275713847098,0.2026715366074971,0.2114217252396166,0.3350646912316968,0.6491324872785237,0.4454877160907824,0.1817165432704572,0.48683315697278,0.0336955185881827,0.0910971226493203,0.2890195037713816,0.4868331569727815,0.0,0.0963725533090731,0.1988547585227272,1
0.0003991224534702,0.0004221676389315,0.0009081450983479,0.0003194888178913,0.7019392580245618,0.4444444444444444,1.904761980347697e-05,0.8354243542435424,0.4362592989610954,0.8843048604432217,0.4617646189542426,0.8570054504648927,0.4362592989610954,0.0,0.0023270433137096,0.0041725852272727,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.8253968978332105e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0021185790168565,0.0038973721590909,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7261905446901012e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021088830030493,0.0037730823863636,1
0.0016605411246451,0.0020724593183911,0.0019895614275816,0.0021565495207667,0.3915783859638961,0.6545454545454545,0.018226508659782,0.1692086920869209,0.2091770021021346,0.1655355489707076,0.1606949906451295,0.2781518292900147,0.2091770021021346,0.0,0.3917392476144662,0.1380326704545454,1
0.1515475798844026,0.1623426466073073,0.1536436773964876,0.1658546325878594,0.3376181707945402,0.6543764279524147,0.6346277235963382,0.1705302617678235,0.4325067696601932,0.0354073455541992,0.0956487240491506,0.2793000991955109,0.4325067696601932,0.0,0.1757263660897666,0.2722301136363636,1
0.0029825253209646,0.0036459932453177,0.0033502502113017,0.00379392971246,0.3702007261225438,0.6597222222222222,0.0294614297405329,0.1554981549815498,0.2369754096378744,0.1106393787033151,0.1266393927960861,0.2662391792241103,0.2369754096378737,0.0,0.3599296069397601,0.1385031960227272,1
0.0003991224534702,0.0004221676389315,0.0009081450983479,0.0003194888178913,0.7019392580245618,0.4444444444444444,1.940476267479217e-05,0.8354243542435424,0.4362592989610954,0.8843048604432217,0.4617646189542426,0.8570054504648927,0.4362592989610954,0.0,0.0023706753758417,0.0042347301136363,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.7619048318216204e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0020448893119223,0.0037730823863636,1
0.0021542155130531,0.0028016579674547,0.002276223390444,0.0029153354632587,0.3468257718718279,0.6576576576576576,0.027860993169087,0.1200070767830965,0.1548841887110486,0.1214939296444772,0.1302567496294841,0.2354021090356498,0.1548841887110479,0.0,0.4429565134002116,0.13857421875,1
0.002540266270449,0.0031854467301197,0.0027794743919135,0.0032747603833865,0.3599403002316001,0.6507936507936507,0.0293420249738898,0.1435964359643596,0.202548960231937,0.117936218191984,0.1340294511871321,0.2558981537234417,0.2025489602319372,0.0,0.4127846055507327,0.1388139204545454,1
0.0422468502659,0.0451335584894074,0.0426902091307313,0.0456869009584664,0.3363243842670733,0.64797507788162,0.150788259951915,0.1733175496090625,0.4366939993345791,0.0396711446055507,0.0947425253056931,0.2817218850402562,0.4366939993345815,0.0,0.1508679186152264,0.1387517755681818,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.948412775730665e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0023803713896488,0.0042702414772727,1
0.0052199639656911,0.0069081977279705,0.0048780947706997,0.0072683706070287,0.3093824380709472,0.6703499079189688,0.0735078600598357,0.0819634240298446,0.13166998950404,0.0589171802982187,0.0893545390705385,0.2023471879194869,0.13166998950404,0.0,0.4713489711346366,0.1386985085227272,1
0.0024797007453045,0.0031854467301197,0.0027769262855769,0.003314696485623,0.3682823959960761,0.6587301587301586,0.0303348027910636,0.1397812652825323,0.1707001983855123,0.1197105374907301,0.1255116347884325,0.2525832731374359,0.1707001983855129,0.0,0.4241802482736374,0.1365855823863636,1
0.0019638044735701,0.0024946269573226,0.0021872944792982,0.0025958466453674,0.3650752232651066,0.6565656565656565,0.0234682548995339,0.1414646608004541,0.1856143340833804,0.1378795154335253,0.1424050782075395,0.2540459220164254,0.1856143340833806,0.0,0.4190393413274067,0.1363547585227272,1
0.0003991224534702,0.0004221676389315,0.0009229241151,0.0003594249201277,0.7133625119430312,0.5,2.0198413499937045e-05,0.7400984009840099,0.4362592989610954,0.807550211023234,0.4617646189542426,0.7741797584695952,0.4362592989610954,0.0,0.0023442537382173,0.00439453125,1
0.0003991224534702,0.0004221676389315,0.0009234337363673,0.0003594249201277,0.7137564172505644,0.5,1.7142857823129278e-05,0.7405904059040591,0.4362592989610954,0.807280719583703,0.4617646189542426,0.7746072459121514,0.4362592989610954,0.0,0.0019896220332217,0.0037375710227272,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.841269914336108e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0022494752032526,0.00400390625,1
0.0003991224534702,0.0004221676389315,0.0009229241151,0.0003594249201277,0.7133625119430312,0.5,1.6825397493071328e-05,0.7400984009840099,0.4362592989610954,0.807550211023234,0.4617646189542426,0.7741797584695952,0.4362592989610954,0.0,0.0019527771807547,0.0036843039772727,1
0.0027284986939197,0.0034157199877187,0.002889297775019,0.0035543130990415,0.3486472665365556,0.6592592592592592,0.031170040919446,0.1311538621004187,0.204763862134926,0.1071640575283746,0.1305048676793348,0.2450871966310149,0.204763862134926,0.0,0.4064758278103432,0.1384854403409091,1
0.0003991224534702,0.0004221676389315,0.0009076354770806,0.0003194888178913,0.7015453527170284,0.4444444444444444,2.063492145376673e-05,0.834870848708487,0.4362592989610954,0.8846625124714289,0.4617646189542426,0.8565245270920168,0.4362592989610954,0.0,0.0025209635898521,0.0045188210227272,1
0.0055785641613308,0.0062557568314399,0.0058484136636596,0.0063897763578274,0.3472143739400268,0.6504065040650406,0.0365988903412258,0.1666789667896678,0.3611109745973702,0.0758361752478945,0.1225418592077676,0.2759538313562039,0.3611109745973702,0.0,0.2630163519470498,0.1383966619318181,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,2.0277778582451528e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.002353464951334,0.0044477982954545,1
0.0031372070578444,0.0041065397605158,0.0031211754516454,0.0042332268370607,0.3280538776808171,0.654320987654321,0.0421242080208019,0.1049223699784168,0.1461326083121317,0.0906068072934021,0.1089438372598017,0.2222954865795156,0.1461326083121317,0.0,0.4590600497578489,0.1378107244318182,1
0.2534628012208964,0.2648526251151366,0.2515556826211249,0.2684904153354632,0.3305344056441597,0.6493769921761807,0.6347159378855531,0.1741913121942463,0.472341115266306,0.0325973300010391,0.0913402935305927,0.2824810695884613,0.4723411152663073,0.0,0.1081414336610474,0.1774236505681818,1
0.0003991224534702,0.0004221676389315,0.0009076354770806,0.0003194888178913,0.7015453527170284,0.4444444444444444,1.769841340073069e-05,0.834870848708487,0.4362592989610954,0.8846625124714289,0.4617646189542426,0.8565245270920168,0.4362592989610954,0.0,0.0021622110789885,0.0038529829545454,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.960317538107839e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0022751696398415,0.004208096590909,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7222222905643768e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021040349961458,0.0037730823863636,1
0.0013620707309474,0.0017270494319926,0.0017003513583827,0.0017971246006389,0.4063170187373654,0.6521739130434783,0.0158920244401597,0.1773923739237393,0.1884924688446037,0.193576301707427,0.1765190268386728,0.2852623704178689,0.1884924688446039,0.0,0.4098774908655469,0.1363547585227272,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.7539683235701718e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0020356780988056,0.003817471590909,1
0.0082478044997135,0.0096330979428922,0.008207960131309,0.0098642172523961,0.3301995713829524,0.6534391534391533,0.0644355581125221,0.1378146615474251,0.3013030347341601,0.0568011654149082,0.1047163033042532,0.2508745536369102,0.3013030347341605,0.0,0.3003402969857879,0.1381658380681818,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,2.0277778582451528e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.00247733152772,0.0044122869318181,1
0.0028143361648079,0.0037227509978507,0.0029397502804828,0.0039137380191693,0.3440367569006407,0.6666666666666666,0.0403125809647849,0.1097221176293394,0.1328613816388868,0.0988316188126046,0.1118769679830667,0.2264658348110004,0.1328613816388872,0.0,0.4798697203806356,0.1367897727272727,1
0.0013620707309474,0.0017270494319926,0.0017006061690164,0.0017971246006389,0.4063779084449537,0.6521739130434783,0.0158907942813807,0.177441574415744,0.1884924688446037,0.1935753053374032,0.1765190268386728,0.2853051191621245,0.1884924688446044,0.0,0.4098457633537003,0.1363547585227272,1
0.0464097497423786,0.0503914645379183,0.0453117009297785,0.0504392971246006,0.3249786695487062,0.6407914764079148,0.1781350070688495,0.1608023419901657,0.4112048559422614,0.0359956757221454,0.0945570832065268,0.2708478187859404,0.4112048559422639,0.0,0.1605169025760691,0.1387162642045454,1
0.0036583320080085,0.0047973595333128,0.0037041821814491,0.0049520766773162,0.3343495831622175,0.6560846560846559,0.0493450416406762,0.1086358766813474,0.1436631199835119,0.0853489518134374,0.1036230182361134,0.2255220345644282,0.1436631199835119,0.0,0.4600039138407541,0.1363547585227272,1
0.0003991224534702,0.0004221676389315,0.0009229241151,0.0003594249201277,0.7133625119430312,0.5,2.055555637125224e-05,0.7400984009840099,0.4362592989610954,0.807550211023234,0.4617646189542426,0.7741797584695952,0.4362592989610954,0.0,0.0023857041972427,0.0044921875,1
0.0030579054349933,0.0039530242554498,0.0031514979170504,0.004073482428115,0.3397426889221607,0.6538461538461539,0.0392703983837459,0.1175385283264597,0.1623017838753733,0.0964631949953018,0.1164364456631271,0.2332572657148785,0.1623017838753737,0.0,0.4446607540164258,0.1382634943181818,1
0.0003991224534702,0.0004221676389315,0.0009076354770806,0.0003194888178913,0.7015453527170284,0.4444444444444444,1.809523881330313e-05,0.834870848708487,0.4362592989610954,0.8846625124714289,0.4617646189542426,0.8565245270920168,0.4362592989610954,0.0,0.0022106911480241,0.003915127840909,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7142857823129278e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0020943389823387,0.0037464488636363,1
0.0003991224534702,0.0004221676389315,0.0009234337363673,0.0003594249201277,0.7137564172505644,0.5,1.7182540364386526e-05,0.7405904059040591,0.4362592989610954,0.807280719583703,0.4617646189542426,0.7746072459121514,0.4362592989610954,0.0,0.0019942276397801,0.0037375710227272,1
0.0054260610404634,0.006716303346638,0.0055431505245404,0.0067092651757188,0.3382866391274631,0.6363636363636364,0.0524588116055084,0.135767000527148,0.2198064482566348,0.0756466768876043,0.1050604657797017,0.2490954060367333,0.2198064482566344,0.0,0.3550108954597133,0.1384854403409091,1
0.0025180443871226,0.0031086889775867,0.0027929793554972,0.0032348242811501,0.3648412952015763,0.6585365853658536,0.0261586915142337,0.1486811534782015,0.2235672429665225,0.1183797608539015,0.1333363725541023,0.2603161032144681,0.2235672429665225,0.0,0.3748162021827161,0.1377752130681818,1
0.0013620707309474,0.0017270494319926,0.0017003513583827,0.0017971246006389,0.4063170187373654,0.6521739130434783,0.0158979768213482,0.1773923739237393,0.1884924688446037,0.1936112669147393,0.1765190268386728,0.2852623704178688,0.1884924688446039,0.0,0.4100310110841597,0.1363547585227272,1
0.0095850390081197,0.0112833896223518,0.0099131528917312,0.0117012779552715,0.3433447209313862,0.6621468926553672,0.0783062332661203,0.1430512701031447,0.2899895591810562,0.0579902445816628,0.1020093951484684,0.2554244764281889,0.2899895591810557,0.0,0.3096532101182323,0.2727183948863636,1
0.0003991224534702,0.0004221676389315,0.0009081450983479,0.0003194888178913,0.7019392580245618,0.4444444444444444,1.7142857823129278e-05,0.8354243542435424,0.4362592989610954,0.8843048604432217,0.4617646189542426,0.8570054504648927,0.4362592989610954,0.0,0.0020943389823387,0.0037286931818181,1
0.0022317742430943,0.0028400368437212,0.0023493540423031,0.002755591054313,0.3457032780720049,0.6133333333333333,0.0233323025131866,0.1449221883523183,0.1831647497844011,0.1315413246937267,0.1339941577433651,0.2570500578502029,0.1831647497844013,0.0,0.3787380294488278,0.13857421875,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7341270529415498e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021185790168565,0.0037464488636363,1
0.0038138851912933,0.0048357384095793,0.00394752633659,0.0049920127795527,0.3419020413007263,0.6561679790026246,0.0448591287642511,0.1234745387453874,0.187579879790098,0.0856463279981261,0.1100114897415215,0.238414876563001,0.1875798797900978,0.0,0.4148532218266848,0.13857421875,1
0.0043480818375318,0.0050660116671783,0.0046716981574388,0.005311501597444,0.3552735500062825,0.6666666666666666,0.0343617077127661,0.1542796104652775,0.304655535981152,0.0853811767448229,0.1271448667579555,0.2651804246107413,0.3046555359811513,0.0,0.300985947396442,0.1383966619318181,1
0.0017389713010912,0.0022643536997236,0.0020091818463731,0.0023562300319488,0.37792543959795,0.6555555555555554,0.0228246437628826,0.1449684157858527,0.153653091325268,0.1521841283303554,0.146728639464738,0.2570902233984165,0.153653091325268,0.0,0.4489927772640197,0.1383078835227272,1
0.0021306864601193,0.0027632790911882,0.0022797907393152,0.0029153354632587,0.3511488825156185,0.6666666666666666,0.0280323423822358,0.1204316837688924,0.1585218997786208,0.1215998363665826,0.1317552883693421,0.2357710365545683,0.1585218997786215,0.0,0.448754421646986,0.1384854403409091,1
0.0020683780421649,0.0028016579674547,0.0022224583467427,0.0029153354632587,0.3524740694285429,0.6576576576576576,0.0313994853729954,0.1136076429257443,0.1036462623028593,0.1242850605312188,0.1219874185718027,0.2298418442862352,0.1036462623028604,0.0,0.4992143129633733,0.1363547585227272,1
0.0003991224534702,0.0004221676389315,0.0009076354770806,0.0003194888178913,0.7015453527170284,0.4444444444444444,1.7500000694444473e-05,0.834870848708487,0.4362592989610954,0.8846625124714289,0.4617646189542426,0.8565245270920168,0.4362592989610954,0.0,0.0021379710444707,0.003817471590909,1
0.0003755934005363,0.000383788762665,0.0008923468390613,0.0002795527156549,0.7295627629546786,0.4242424242424242,1.7380953070672746e-05,0.956721138639958,0.4859800278868085,0.9747282429316,0.4977329131567006,0.962396372463702,0.4859800278868085,0.0,0.0023732419677318,0.0036665482954545,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.7777778483245182e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0020633117381559,0.0038529829545454,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7460318153187232e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021331230375672,0.00380859375,1
0.2474476424106821,0.2687288916180534,0.2343297193541162,0.2641373801916933,0.3153838841592064,0.6296349183683183,0.9998003571349348,0.1569192934142828,0.4110021406685725,0.0303915740787901,0.0953692428519473,0.267473961254475,0.4110021406685673,0.0,0.1704437571372922,0.1388405539772727,1
0.0030814344879272,0.0036843721215842,0.0034613476475754,0.0038738019169329,0.3703254577229643,0.6666666666666666,0.0282445249303382,0.159131890287975,0.2677180984490257,0.1074319836709959,0.1369012883685975,0.2693964163771761,0.2677180984490259,0.0,0.3396990399179613,0.1369850852272727,1
0.0003991224534702,0.0004221676389315,0.0009229241151,0.0003594249201277,0.7133625119430312,0.5,1.7142857823129278e-05,0.7400984009840099,0.4362592989610954,0.807550211023234,0.4617646189542426,0.7741797584695952,0.4362592989610954,0.0,0.0019896220332217,0.0037464488636363,1
0.0003991224534702,0.0004221676389315,0.0009076354770806,0.0003194888178913,0.7015453527170284,0.4444444444444444,1.849206422587557e-05,0.834870848708487,0.4362592989610954,0.8846625124714289,0.4617646189542426,0.8565245270920168,0.4362592989610954,0.0,0.0022591712170598,0.0040482954545454,1
0.0003991224534702,0.0004221676389315,0.0009078902877143,0.0003194888178913,0.7017423053707951,0.4444444444444444,1.7936508648274154e-05,0.8351476014760146,0.4362592989610954,0.8844834327519955,0.4617646189542426,0.8567649887784549,0.4362592989610954,0.0,0.0021912991204099,0.00390625,1
0.0003991224534702,0.0004221676389315,0.0009231789257336,0.0003594249201277,0.7135594645967978,0.5,1.940476267479217e-05,0.7403444034440343,0.4362592989610954,0.8074152397876194,0.4617646189542426,0.7743935021908736,0.4362592989610954,0.0,0.0022521416070496,0.0042347301136363,1
0.0020648922565451,0.0027249002149217,0.0022558385397516,0.0028354632587859,0.3583628436232207,0.6574074074074074,0.0286962709800107,0.1251442232732186,0.1363310309253422,0.1282295509328263,0.129532327340078,0.2398656123983398,0.1363310309253418,0.0,0.4690881634181642,0.1363547585227272,1
